gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg,total_demand_kg,total_supply_kg
1868,Low Cost Electrolysis,45.57184505,-94.19397895,0,58802919.38,574258.7766,0,0,255226.123,0,0,0,0,0,120955173.7,0,59632404.27,120955173.7
1869,Low Cost Electrolysis,45.59,-95.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,Low Cost Electrolysis,45.68387272,-111.0562299,0,0,667117.1489,0,0,296496.5106,0,0,0,0,0,0,0,963613.6596,0
1871,Low Cost Electrolysis,45.79131521,-108.5310087,0,34148850.68,4887720.497,0,0,2172320.221,0,72190576.96,0,0,0,0,0,113399468.4,0
1872,Low Cost Electrolysis,45.98480748,-112.5170056,0,17074425.34,3111.451942,0,0,1382.86753,0,0,0,0,0,0,0,17078919.66,0
1873,Low Cost Electrolysis,46.03920216,-118.3523501,0,0,183287.4077,0,0,81461.07009,0,0,0,0,0,0,0,264748.4778,0
1874,Low Cost Electrolysis,46.14246189,-122.9456241,19886295.47,13904998,2185626.703,0,0,971389.6459,0,0,0,0,0,0,0,36948309.82,0
1875,Low Cost Electrolysis,46.23810529,-119.1938525,0,0,5428847.613,0,0,2412821.161,0,0,0,0,0,0,0,7841668.775,0
1876,Low Cost Electrolysis,46.26693022,-93.64810441,0,0,0,0,0,0,0,0,0,0,184309910.8,0,0,0,184309910.8
1877,Low Cost Electrolysis,46.38866178,-117.0249628,0,0,354494.7733,0,0,157553.2326,0,0,0,0,0,0,0,512048.0059,0
1878,Low Cost Electrolysis,46.39538751,-88.15397955,0,0,0,0,0,0,0,0,0,0,49266285.17,0,0,0,49266285.17
1879,Low Cost Electrolysis,46.4410602,-108.0352311,0,0,0,0,0,0,0,0,0,0,67908205.58,0,0,0,67908205.58
1880,Low Cost Electrolysis,46.61199422,-120.5429208,0,0,3848129.685,0,0,1710279.86,0,0,0,0,0,0,0,5558409.545,0
1881,Low Cost Electrolysis,46.61488233,-111.9917002,0,0,966940.3033,0,0,429751.2459,0,0,0,0,0,0,0,1396691.549,0
1882,Low Cost Electrolysis,46.73052282,-122.9827901,0,0,220699.2613,0,0,98088.56057,0,0,0,0,0,0,0,318787.8218,0
1883,Low Cost Electrolysis,46.76382327,-92.12923183,0,117605838.8,587445.5677,666666666.7,0,261086.919,0,19261093.11,0,0,0,0,0,804382131,0
1884,Low Cost Electrolysis,46.81827663,-100.8019751,0,99830147.88,843982.3126,0,0,375103.25,0,28737550.91,0,0,0,0,0,129786784.4,0
1885,Low Cost Electrolysis,46.855395,-102.911365,0,0,0,0,0,0,0,7704437.242,0,0,0,0,0,7704437.242,0
1886,Low Cost Electrolysis,46.86047475,-96.82122129,0,0,968967.5956,0,0,430652.2647,0,0,0,0,0,0,0,1399619.86,0
1887,Low Cost Electrolysis,46.8744127,-114.0340434,0,0,2659557.186,0,0,1182025.416,0,0,0,0,22073521.11,0,0,3841582.602,22073521.11
1888,Low Cost Electrolysis,47.03554254,-122.8629226,0,0,13696877.63,0,0,6087501.17,0,0,0,0,0,0,0,19784378.8,0
1889,Low Cost Electrolysis,47.14936238,-119.3060721,0,6952499,308658.893,0,0,137181.7302,0,0,0,0,0,0,0,7398339.623,0
1890,Low Cost Electrolysis,47.16190572,-105.0265359,0,0,0,0,0,0,0,0,0,0,879141406.9,0,0,0,879141406.9
1891,Low Cost Electrolysis,47.25391176,-110.2503525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,Low Cost Electrolysis,47.36,-101.84,71590663.7,49915073.94,0,0,0,0,0,0,0,0,479210261.8,0,0,121505737.6,479210261.8
1893,Low Cost Electrolysis,47.4232551,-120.290453,0,0,402493.5397,0,0,178886.0176,0,0,0,0,0,0,0,581379.5573,0
1894,Low Cost Electrolysis,47.47013122,-122.2716244,0,6952499,324260695,0,0,144115864.4,0,16179318.21,0,0,0,0,0,491508376.6,0
1895,Low Cost Electrolysis,47.50123942,-111.28451,0,34148850.68,874659.0877,0,0,388737.3723,0,13482765.17,0,0,0,0,0,48895012.32,0
1896,Low Cost Electrolysis,47.6148577,-122.6265157,0,0,10590088.4,0,0,4706705.954,0,0,0,0,0,0,0,15296794.35,0
1897,Low Cost Electrolysis,47.67990165,-117.3530744,0,0,6977527.83,0,0,3101123.48,0,0,0,0,0,0,0,10078651.31,0
1898,Low Cost Electrolysis,47.70361695,-99.05369418,0,0,0,0,0,0,0,0,0,0,339663914,0,0,0,339663914
1899,Low Cost Electrolysis,47.7235478,-116.850453,0,0,1312291.022,0,0,583240.4542,0,0,0,0,6902333.361,0,0,1895531.476,6902333.361
1900,Low Cost Electrolysis,47.83883357,-106.8249476,0,0,0,0,0,0,0,0,0,0,36108398.28,0,0,0,36108398.28
1901,Low Cost Electrolysis,47.90819942,-118.4846218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,Low Cost Electrolysis,47.9086747,-97.05587822,0,49915073.94,387220.7238,0,0,172098.0994,0,0,0,0,0,0,0,50474392.76,0
1903,Low Cost Electrolysis,48.01997511,-95.49291705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,Low Cost Electrolysis,48.05266337,-122.1469206,0,0,6569960.362,0,0,2919982.383,0,0,0,0,35232045.9,0,0,9489942.745,35232045.9
1905,Low Cost Electrolysis,48.21216145,-114.3069763,0,0,595642.8483,0,0,264730.1548,0,0,0,0,0,0,0,860373.0032,0
1906,Low Cost Electrolysis,48.31322875,-122.6487423,0,13904998,2493713.132,0,0,1108316.947,0,57398057.45,0,0,0,0,0,74905085.53,0
1907,Low Cost Electrolysis,48.44982997,-122.2953375,0,6952499,1065220.029,0,0,473431.1241,0,48152732.76,0,0,0,0,0,56643882.92,0
1908,Low Cost Electrolysis,48.7740194,-122.4768091,0,13904998,2340491.693,0,0,1040218.53,0,132323709.6,0,0,0,0,0,149609417.9,0
1909,Low NG Resource,25.9656549,-97.47349439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,Low NG Resource,26.16726259,-97.70732103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Low NG Resource,26.17698481,-80.23198009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Low NG Resource,26.21127837,-81.7453499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Low NG Resource,26.24034618,-98.17500675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,Low NG Resource,26.37507016,-98.85081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Low NG Resource,26.59995104,-81.84186623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Low NG Resource,27.00692437,-82.12386758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,Low NG Resource,27.2650432,-80.3026657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,Low NG Resource,27.30239188,-82.47260729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,Low NG Resource,27.51972229,-81.47494742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,Low NG Resource,27.53591299,-99.47836772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,Low NG Resource,27.66292592,-80.4204576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,Low NG Resource,27.74616032,-97.41376367,0,61399680.15,0,0,0,0,0,334179965.4,0,0,0,0,761508211.7,395579645.5,761508211.7
1923,Low NG Resource,28.00711679,-82.51081464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Low NG Resource,28.02209498,-81.95712167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,Low NG Resource,28.04315553,-81.70354377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Low NG Resource,28.18882919,-80.67420689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Low NG Resource,28.28694287,-82.19945298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Low NG Resource,28.30082136,-81.38341164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,Low NG Resource,28.33190385,-81.65426904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Low NG Resource,28.4659,-98.1782,0,61399680.15,0,0,0,0,0,35055189.45,0,0,0,0,18811961.75,96454869.6,18811961.75
1931,Low NG Resource,28.49178417,-82.52346507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Low NG Resource,28.58381643,-81.41199908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,Low NG Resource,28.60251249,-80.83514981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Low NG Resource,28.69816397,-100.4725695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Low NG Resource,28.81646999,-81.77484945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,Low NG Resource,28.82642001,-96.98442075,0,30699840.07,0,0,0,0,0,0,0,0,0,0,58505201.05,30699840.07,58505201.05
1937,Low NG Resource,28.88579076,-82.43146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Low NG Resource,28.96078381,-81.26803175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Low NG Resource,28.96297164,-81.99426922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Low NG Resource,29.0460706,-95.4072996,0,92099520.22,0,0,0,0,0,100157684.1,0,0,0,532291965,666575056.2,192257204.4,1198867021
1941,Low NG Resource,29.15412475,-82.13317646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Low NG Resource,29.25911338,-81.07375557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Low NG Resource,29.28703539,-94.82187954,0,30699840.07,0,0,0,0,0,88986250.15,0,0,0,0,0,119686090.2,0
1944,Low NG Resource,29.36919555,-100.8816933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Low NG Resource,29.38846103,-95.02886775,0,61399680.15,0,0,0,0,0,219769072.3,0,0,0,0,1681036902,281168752.5,1681036902
1946,Low NG Resource,29.51527848,-98.4761833,0,30699840.07,0,0,0,0,0,8089659.104,0,0,0,0,0,38789499.18,0
1947,Low NG Resource,29.65933485,-82.37221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,Low NG Resource,29.66781421,-90.73146582,0,13565622.48,0,0,0,0,0,0,0,0,0,0,129050057.6,13565622.48,129050057.6
1949,Low NG Resource,29.69084043,-91.19311506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Low NG Resource,29.783503,-95.39388824,0,92099520.22,0,0,0,0,0,639660902,0,0,0,0,730092235.6,731760422.3,730092235.6
1951,Low NG Resource,29.868869,-97.92118273,0,30699840.07,0,0,0,0,0,5778327.932,0,0,0,0,0,36478168.01,0
1952,Low NG Resource,29.95855527,-90.14535644,132113821.1,40696867.44,0,0,0,0,0,647557950.2,0,0,0,238217408.8,1633644937,820368638.8,1871862346
1953,Low NG Resource,29.98479371,-93.91777803,47764227.64,92099520.22,0,0,0,0,0,498862311.4,0,0,0,0,1112010574,638726059.3,1112010574
1954,Low NG Resource,30,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Low NG Resource,30.07,-83.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Low NG Resource,30.11831127,-94.12682864,0,61399680.15,0,0,0,0,0,145382730.8,0,0,0,0,93683569.53,206782410.9,93683569.53
1957,Low NG Resource,30.16666755,-92.01089738,0,13565622.48,0,0,0,0,0,31973414.56,0,0,0,0,0,45539037.04,0
1958,Low NG Resource,30.19391197,-85.67705897,0,32574007.42,0,45977011.49,0,0,0,0,0,0,0,0,0,78551018.92,0
1959,Low NG Resource,30.22289052,-93.25148889,0,27131244.96,0,0,0,0,0,315111483.2,0,0,0,0,723413989.2,342242728.2,723413989.2
1960,Low NG Resource,30.23058171,-95.47993941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Low NG Resource,30.241479,-81.64975268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Low NG Resource,30.2951968,-89.79109351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Low NG Resource,30.35966843,-97.76188926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Low NG Resource,30.402697,-89.02282056,0,20847485.99,0,45977011.49,0,0,0,0,0,0,0,0,0,66824497.49,0
1965,Low NG Resource,30.42364052,-91.03723493,615853658.5,40696867.44,0,0,0,0,0,333486566,0,0,0,192110894.2,1250400043,990037092,1442510938
1966,Low NG Resource,30.43478701,-90.10555427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Low NG Resource,30.47291465,-84.2690715,0,32574007.42,0,0,0,0,0,0,0,0,0,0,0,32574007.42,0
1968,Low NG Resource,30.48875488,-87.25291617,0,97722022.27,0,45977011.49,0,0,0,1926109.311,0,0,0,0,0,145625143.1,0
1969,Low NG Resource,30.62620521,-96.3321831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,Low NG Resource,30.66690735,-88.16451548,0,30088250.37,0,45977011.49,0,0,0,179320776.8,0,0,0,0,0,255386038.7,0
1971,Low NG Resource,30.70952684,-95.54512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Low NG Resource,30.80088181,-102.5208253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Low NG Resource,30.8496,-83.2782,0,15688740.02,0,0,0,0,0,0,0,0,0,0,0,15688740.02,0
1974,Low NG Resource,31.09484174,-97.41530273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Low NG Resource,31.09564625,-97.7512764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Low NG Resource,31.292676,-85.111597,0,10029416.79,0,45977011.49,0,0,0,0,0,0,0,0,0,56006428.29,0
1977,Low NG Resource,31.33552227,-94.73883074,0,30699840.07,0,0,0,0,0,0,0,0,0,0,26336746.45,30699840.07,26336746.45
1978,Low NG Resource,31.33775465,-92.45338697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Low NG Resource,31.40587056,-110.959714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Low NG Resource,31.43991656,-100.4571056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Low NG Resource,31.53544511,-110.2858186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Low NG Resource,31.54222589,-97.1662379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Low NG Resource,31.61247785,-94.65340669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Low NG Resource,31.78066369,-106.3894049,0,30699840.07,0,0,0,0,0,51619729.52,0,0,0,0,0,82319569.6,0
1985,Low NG Resource,31.814884,-89.009189,0,20847485.99,0,45977011.49,0,0,0,4815273.276,0,0,0,0,0,71639770.77,0
1986,Low NG Resource,31.86521963,-102.4015017,0,30699840.07,0,0,0,0,0,0,0,0,0,0,0,30699840.07,0
1987,Low NG Resource,31.8947386,-110.993762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Low NG Resource,31.960773,-90.981733,0,0,0,0,0,0,0,0,0,0,0,245169630.2,0,0,245169630.2
1989,Low NG Resource,31.99670924,-102.108043,0,30699840.07,0,0,0,0,0,28506417.8,0,0,0,0,0,59206257.87,0
1990,Low NG Resource,32.04405209,-81.15342746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Low NG Resource,32.21496541,-80.79638334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Low NG Resource,32.25456136,-110.9462179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Low NG Resource,32.31031406,-95.3011666,0,30699840.07,0,0,0,0,0,28891639.66,0,0,0,0,0,59591479.73,0
1994,Low NG Resource,32.3299423,-90.15626979,82317073.17,83389943.98,0,45977011.49,0,0,0,10516556.84,0,0,0,0,0,222200585.5,0
1995,Low NG Resource,32.33217541,-106.7621244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Low NG Resource,32.36788515,-97.37612835,0,0,0,0,0,0,0,0,0,0,0,507115843.6,0,0,507115843.6
1997,Low NG Resource,32.39987738,-86.29676999,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
1998,Low NG Resource,32.42833222,-99.74648713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Low NG Resource,32.48539191,-84.980651,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
2000,Low NG Resource,32.48544707,-93.75593694,0,27131244.96,0,0,0,0,0,31857848,0,0,0,0,11475296.67,58989092.96,11475296.67
2001,Low NG Resource,32.51855504,-94.7806703,0,30699840.07,0,0,0,0,0,0,0,0,0,0,90297.41641,30699840.07,90297.41641
2002,Low NG Resource,32.52079279,-92.1166126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Low NG Resource,32.58420891,-83.66935839,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
2004,Low NG Resource,32.67780425,-114.5683055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Low NG Resource,32.73119857,-103.1387527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Low NG Resource,32.75182594,-97.72515153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Low NG Resource,32.77064474,-115.545086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Low NG Resource,32.81525112,-96.97143381,0,30699840.07,0,0,0,0,0,0,0,0,0,0,2915854.072,30699840.07,2915854.072
2009,Low NG Resource,32.83442899,-83.67135762,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
2010,Low NG Resource,32.90202251,-80.01594336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Low NG Resource,32.90246623,-105.949215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Low NG Resource,32.90761491,-111.7395221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Low NG Resource,32.92819635,-117.1291121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Low NG Resource,33.06065018,-112.0248156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Low NG Resource,33.09586211,-97.06800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Low NG Resource,33.2014573,-92.6734066,73170731.71,117576561.3,0,0,0,0,0,32743858.28,0,0,0,0,133827466.1,223491151.3,133827466.1
2017,Low NG Resource,33.20620768,-87.53840886,0,30088250.37,0,45977011.49,0,0,0,15408874.48,0,0,0,0,0,91474136.35,0
2018,Low NG Resource,33.20768189,-96.66996522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Low NG Resource,33.36524892,-104.5285552,0,11278877.19,0,0,0,0,0,44300514.14,0,0,0,0,0,55579391.34,0
2020,Low NG Resource,33.3682,-92.731,0,78384374.19,0,0,0,0,0,2966208.338,0,0,0,0,4702990.438,81350582.52,4702990.438
2021,Low NG Resource,33.39835178,-91.03773201,0,20847485.99,0,45977011.49,0,0,0,0,0,0,0,0,0,66824497.49,0
2022,Low NG Resource,33.41467024,-100.4828222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Low NG Resource,33.43937911,-94.07056686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Low NG Resource,33.46967965,-86.79080135,0,10029416.79,0,45977011.49,0,0,0,0,0,0,0,0,0,56006428.29,0
2025,Low NG Resource,33.47237617,-112.3987515,0,0,0,0,0,0,0,0,0,0,0,838070708,0,0,838070708
2026,Low NG Resource,33.4882414,-81.99597506,114837398.4,31377480.05,0,0,0,0,0,0,0,0,0,0,0,146214878.4,0
2027,Low NG Resource,33.49399433,-111.9698648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,Low NG Resource,33.50153628,-88.39121113,0,41694971.99,0,45977011.49,0,0,0,0,0,0,0,0,0,87671983.48,0
2029,Low NG Resource,33.55270384,-117.6587986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,Low NG Resource,33.5596661,-101.8917268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,Low NG Resource,33.62331092,-117.1980418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,Low NG Resource,33.6558,-85.8503,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
2033,Low NG Resource,33.69432265,-96.59445098,0,61399680.15,0,0,0,0,0,33899523.87,0,0,0,0,97822201.11,95299204.01,97822201.11
2034,Low NG Resource,33.7464375,-116.3470086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,Low NG Resource,33.75220192,-116.9800954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,Low NG Resource,33.76136397,-78.84949451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,Low NG Resource,33.82407101,-84.33245188,0,31377480.05,0,45977011.49,0,0,0,0,0,0,0,0,0,77354491.54,0
2038,Low NG Resource,33.90280473,-98.5186186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,Low NG Resource,33.94374817,-83.39779667,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
2040,Low NG Resource,33.98330691,-118.1057299,0,12614777.65,0,0,0,0,0,451402978,0,0,0,0,0,464017755.7,0
2041,Low NG Resource,33.98669349,-117.3452636,0,6307388.825,0,0,0,0,0,0,0,0,0,0,0,6307388.825,0
2042,Low NG Resource,34.03543678,-81.07614074,0,40797827.27,0,0,0,0,0,0,0,0,0,0,0,40797827.27,0
2043,Low NG Resource,34.18299976,-111.609878,0,11375425,0,0,0,0,0,0,0,0,0,0,0,11375425,0
2044,Low NG Resource,34.19577029,-118.8607338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Low NG Resource,34.21744644,-77.89749419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,Low NG Resource,34.21777206,-92.03862841,0,39192187.09,0,0,0,0,0,0,0,0,0,0,1896245.745,39192187.09,1896245.745
2047,Low NG Resource,34.23055023,-119.0338489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Low NG Resource,34.25380939,-119.2050426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,Low NG Resource,34.26263629,-83.85702071,0,31377480.05,0,45977011.49,0,0,0,0,0,0,0,0,0,77354491.54,0
2050,Low NG Resource,34.26860129,-118.7467894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Low NG Resource,34.42746632,-118.5313506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Low NG Resource,34.42784952,-119.7226257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Low NG Resource,34.472633,-93.07294584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,Low NG Resource,34.47688612,-117.3120699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Low NG Resource,34.49537859,-114.3145716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,Low NG Resource,34.52186967,-82.66056461,0,40797827.27,0,45977011.49,0,0,0,0,0,0,0,0,0,86774838.77,0
2057,Low NG Resource,34.57890443,-112.3989019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Low NG Resource,34.61847896,-98.41739007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,Low NG Resource,34.62517563,-118.1218362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Low NG Resource,34.665404,-120.4603686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Low NG Resource,34.72378331,-76.83675331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,Low NG Resource,34.73935568,-86.63837073,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
2063,Low NG Resource,34.74400639,-77.41732465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,Low NG Resource,34.7547,-87.635,24390243.9,30088250.37,0,45977011.49,0,0,0,0,0,0,0,0,0,100455505.8,0
2065,Low NG Resource,34.75730908,-92.31930789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Low NG Resource,34.76169005,-106.7128873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,Low NG Resource,34.76656262,-82.25328174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,Low NG Resource,34.8448296,-82.43927771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Low NG Resource,34.91110838,-120.4383906,0,6307388.825,0,0,0,0,0,3852218.621,0,0,0,0,0,10159607.45,0
2070,Low NG Resource,34.95717611,-81.03468412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,Low NG Resource,34.97354667,-81.99163297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Low NG Resource,35.05214678,-78.97991294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Low NG Resource,35.05809977,-85.21005766,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
2074,Low NG Resource,35.06681392,-92.43738367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,Low NG Resource,35.07364973,-77.04925627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,Low NG Resource,35.07836021,-114.5822913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,Low NG Resource,35.09401516,-89.91762321,0,37692337.8,0,45977011.49,0,0,0,75118263.11,0,0,0,0,0,158787612.4,0
2078,Low NG Resource,35.11826348,-120.6069725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,Low NG Resource,35.14181823,-106.6305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,Low NG Resource,35.177174,-79.43609384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,Low NG Resource,35.19831874,-101.8483336,65040650.41,92099520.22,0,0,0,0,0,59324166.77,0,0,0,0,353689226,216464337.4,353689226
2082,Low NG Resource,35.20004052,-111.6250512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,Low NG Resource,35.21388197,-97.44394674,0,90356318.72,0,0,0,0,0,28891639.66,0,0,0,0,16930765.58,119247958.4,16930765.58
2084,Low NG Resource,35.22240283,-114.0176949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,Low NG Resource,35.24979551,-80.8157913,0,95631780.26,0,0,0,0,0,0,0,0,0,0,0,95631780.26,0
2086,Low NG Resource,35.25955272,-81.15213742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,Low NG Resource,35.2741138,-93.13134844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,Low NG Resource,35.27918662,-120.6656957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,Low NG Resource,35.33734663,-96.92194425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,Low NG Resource,35.33839195,-87.8812237,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
2091,Low NG Resource,35.36128658,-119.0306803,0,18922166.48,0,0,0,0,0,20031536.83,0,0,0,0,0,38953703.31,0
2092,Low NG Resource,35.37807736,-94.36306284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,Low NG Resource,35.38675904,-77.9832049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
