Year,Scenario,"Biomass Price",Resource,State,County,"USDA Region","County Fips Code",Production,"Production Unit","Production Density","Harvested Acres",Yield,"Yield Unit","Land Area","Resource Category","Resource Form","Resource Type","Land Source",Class,Section,"Forest Region","Diameter Class","Operation Type",Owner,"supply Class",Version
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Lee County",Appalachian,37105,7225,dt,28.34,1275,5.67,dt/ac,254.96001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Lee County",Appalachian,37105,73,dt,0.29,10,7.38,dt/ac,254.96001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Lenoir County",Appalachian,37107,59136,dt,147.62,8871,6.67,dt/ac,400.59,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Lenoir County",Appalachian,37107,349,dt,0.87,46,7.65,dt/ac,400.59,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Lincoln County",Appalachian,37109,3189,dt,10.7,581,5.48,dt/ac,297.94,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Martin County",Appalachian,37117,39043,dt,84.65,6085,6.42,dt/ac,461.22,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Martin County",Appalachian,37117,215,dt,0.47,29,7.32,dt/ac,461.22,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Mecklenburg County",Appalachian,37119,346,dt,0.66,62,5.61,dt/ac,523.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Montgomery County",Appalachian,37123,1342,dt,2.73,198,6.77,dt/ac,491.76001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Montgomery County",Appalachian,37123,74,dt,0.15,10,7.19,dt/ac,491.76001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Moore County",Appalachian,37125,10069,dt,14.43,1754,5.74,dt/ac,697.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Moore County",Appalachian,37125,14705,dt,21.07,1875,7.84,dt/ac,697.84003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Nash County",Appalachian,37127,28670,dt,53.05,4793,5.98,dt/ac,540.40997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Nash County",Appalachian,37127,17169,dt,31.77,2317,7.41,dt/ac,540.40997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","New Hanover County",Appalachian,37129,1553,dt,8.11,207,7.51,dt/ac,191.53,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Northampton County",Appalachian,37131,52755,dt,98.31,9106,5.79,dt/ac,536.59003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Northampton County",Appalachian,37131,3994,dt,7.44,545,7.33,dt/ac,536.59003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Onslow County",Appalachian,37133,26368,dt,34.57,3748,7.04,dt/ac,762.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Onslow County",Appalachian,37133,7158,dt,9.38,807,8.87,dt/ac,762.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pamlico County",Appalachian,37137,40032,dt,118.95,4341,9.22,dt/ac,336.54001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pamlico County",Appalachian,37137,40,dt,0.12,5,7.38,dt/ac,336.54001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pasquotank County",Appalachian,37139,82921,dt,365.49,8786,9.44,dt/ac,226.88,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pasquotank County",Appalachian,37139,134,dt,0.59,18,7.35,dt/ac,226.88,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pender County",Appalachian,37141,27675,dt,31.82,3985,6.94,dt/ac,869.78998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pender County",Appalachian,37141,8906,dt,10.24,1019,8.74,dt/ac,869.78998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Perquimans County",Appalachian,37143,81155,dt,328.45,8832,9.19,dt/ac,247.09,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Perquimans County",Appalachian,37143,2696,dt,10.91,319,8.44,dt/ac,247.09,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Grand Traverse County","Lake States",26055,60,dt,0.13,34,1.75,dt/ac,464.32999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Houghton County","Lake States",26061,147,dt,0.15,53,2.79,dt/ac,1009.1,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Leelanau County","Lake States",26089,731,dt,2.11,330,2.21,dt/ac,347.17001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Mackinac County","Lake States",26097,2,dt,0,1,3.78,dt/ac,1021.57,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Manistee County","Lake States",26101,1302,dt,2.4,406,3.21,dt/ac,542.15002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Marquette County","Lake States",26103,58,dt,0.03,23,2.5,dt/ac,1808.4,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Menominee County","Lake States",26109,5647,dt,5.41,1480,3.82,dt/ac,1044.08,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Otsego County","Lake States",26137,321,dt,0.62,140,2.29,dt/ac,514.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Michigan,"Wexford County","Lake States",26165,1339,dt,2.37,488,2.74,dt/ac,565,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pitt County",Appalachian,37147,78251,dt,120.02,12167,6.43,dt/ac,651.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Pitt County",Appalachian,37147,5303,dt,8.13,623,8.51,dt/ac,651.96997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Randolph County",Appalachian,37151,2690,dt,3.44,433,6.22,dt/ac,782.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Richmond County",Appalachian,37153,7963,dt,16.81,1421,5.6,dt/ac,473.82001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Richmond County",Appalachian,37153,4486,dt,9.47,589,7.61,dt/ac,473.82001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Robeson County",Appalachian,37155,142558,dt,150.18,22791,6.26,dt/ac,949.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Robeson County",Appalachian,37155,18832,dt,19.84,2268,8.3,dt/ac,949.21997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Rockingham County",Appalachian,37157,1020,dt,1.8,239,4.27,dt/ac,565.54999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Rowan County",Appalachian,37159,16,dt,0.03,3,6.46,dt/ac,511.37,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Sampson County",Appalachian,37163,117052,dt,123.9,18209,6.43,dt/ac,944.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Sampson County",Appalachian,37163,28467,dt,30.13,3361,8.47,dt/ac,944.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Scotland County",Appalachian,37165,19851,dt,62.26,3398,5.84,dt/ac,318.84,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Scotland County",Appalachian,37165,366,dt,1.15,57,6.38,dt/ac,318.84,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Stanly County",Appalachian,37167,10974,dt,27.78,1529,7.18,dt/ac,395.09,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Tyrrell County",Appalachian,37177,80,dt,0.21,12,6.68,dt/ac,389.03,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Union County",Appalachian,37179,188,dt,0.3,25,7.46,dt/ac,631.52002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Vance County",Appalachian,37181,10791,dt,42.57,1580,6.83,dt/ac,253.52,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wake County",Appalachian,37183,17880,dt,21.41,3071,5.82,dt/ac,835.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wake County",Appalachian,37183,351,dt,0.42,49,7.16,dt/ac,835.21997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Warren County",Appalachian,37185,13806,dt,32.22,2098,6.58,dt/ac,428.45999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Warren County",Appalachian,37185,58,dt,0.14,9,6.8,dt/ac,428.45999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Washington County",Appalachian,37187,79466,dt,228.27,9616,8.26,dt/ac,348.13,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Washington County",Appalachian,37187,121,dt,0.35,18,6.87,dt/ac,348.13,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wayne County",Appalachian,37191,87485,dt,158.17,13871,6.31,dt/ac,553.09003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wayne County",Appalachian,37191,9510,dt,17.19,1126,8.44,dt/ac,553.09003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wilson County",Appalachian,37195,40412,dt,109.77,6672,6.06,dt/ac,368.17001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Carolina","Wilson County",Appalachian,37195,4653,dt,12.64,581,8.01,dt/ac,368.17001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Adams County","Northern Plains",38001,12802,dt,12.96,9423,1.36,dt/ac,987.62,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Bowman County","Northern Plains",38011,69222,dt,59.58,27122,2.55,dt/ac,1161.8101,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Burleigh County","Northern Plains",38015,18523,dt,11.35,8243,2.25,dt/ac,1632.65,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Grant County","Northern Plains",38037,31513,dt,18.99,12641,2.49,dt/ac,1659.14,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Logan County","Northern Plains",38047,22730,dt,22.89,7142,3.18,dt/ac,992.82001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,"North Dakota","Sioux County","Northern Plains",38085,8655,dt,7.91,5724,1.51,dt/ac,1094.09,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Adair County","Southern Plains",40001,173,dt,0.3,18,9.67,dt/ac,573.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Adair County","Southern Plains",40001,186185,dt,324.66,20880,8.92,dt/ac,573.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Alfalfa County","Southern Plains",40003,116657,dt,134.64,30535,3.82,dt/ac,866.45001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Alfalfa County","Southern Plains",40003,266626,dt,307.72,52505,5.08,dt/ac,866.45001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Atoka County","Southern Plains",40005,2533,dt,2.6,352,7.19,dt/ac,975.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Atoka County","Southern Plains",40005,446016,dt,457.21,54235,8.22,dt/ac,975.52002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Beaver County","Southern Plains",40007,56192,dt,30.97,19201,2.93,dt/ac,1814.67,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Beckham County","Southern Plains",40009,36852,dt,40.86,10381,3.55,dt/ac,901.81,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Beckham County","Southern Plains",40009,471636,dt,522.99,100487,4.69,dt/ac,901.81,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Blaine County","Southern Plains",40011,105384,dt,113.51,26407,3.99,dt/ac,928.41998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Blaine County","Southern Plains",40011,347099,dt,373.86,68317,5.08,dt/ac,928.41998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Bryan County","Southern Plains",40013,28793,dt,31.83,3693,7.8,dt/ac,904.46997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Bryan County","Southern Plains",40013,581198,dt,642.58,68191,8.52,dt/ac,904.46997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Caddo County","Southern Plains",40015,122088,dt,95.51,28184,4.33,dt/ac,1278.29,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Caddo County","Southern Plains",40015,346219,dt,270.85,58652,5.9,dt/ac,1278.29,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Canadian County","Southern Plains",40017,120116,dt,133.96,25528,4.71,dt/ac,896.63,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Canadian County","Southern Plains",40017,5012,dt,5.59,831,6.03,dt/ac,896.63,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Carter County","Southern Plains",40019,18078,dt,21.99,2760,6.55,dt/ac,822.17999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Carter County","Southern Plains",40019,506334,dt,615.84,78075,6.49,dt/ac,822.17999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cherokee County","Southern Plains",40021,906,dt,1.21,129,7.04,dt/ac,749.40997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cherokee County","Southern Plains",40021,243976,dt,325.56,30834,7.91,dt/ac,749.40997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Choctaw County","Southern Plains",40023,24400,dt,31.67,3250,7.51,dt/ac,770.35999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Choctaw County","Southern Plains",40023,431056,dt,559.55,50389,8.55,dt/ac,770.35999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cimarron County","Southern Plains",40025,73297,dt,39.95,28437,2.58,dt/ac,1834.74,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cleveland County","Southern Plains",40027,2822,dt,5.24,407,6.94,dt/ac,538.77002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cleveland County","Southern Plains",40027,14155,dt,26.27,2040,6.94,dt/ac,538.77002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Coal County","Southern Plains",40029,7104,dt,13.75,974,7.29,dt/ac,516.67999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Coal County","Southern Plains",40029,387471,dt,749.92,46220,8.38,dt/ac,516.67999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Comanche County","Southern Plains",40031,43165,dt,40.37,10454,4.13,dt/ac,1069.29,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Comanche County","Southern Plains",40031,437096,dt,408.77,83237,5.25,dt/ac,1069.29,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cotton County","Southern Plains",40033,71711,dt,113.35,18678,3.84,dt/ac,632.65002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Oklahoma,"Cotton County","Southern Plains",40033,288080,dt,455.35,58986,4.88,dt/ac,632.65002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
