,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
250,Sam Rayburn,3631_G_10,3631,G,10COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Victoria,469.0,48469.0,682.0,9272.058651026393,2002.5,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,SCR,,,,,,,,,0.02027,0.02027,0.02027,0.02027,,,,,,,,,,,,Natural Gas,3631.0,28.8947,-97.135,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-97.13500000000001 28.8947),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(8550.25, 9300.0]",4.0,216.876,69625.2556691863,272.8,0.0,13170.0,3.5999999999999996,37.45153540341078,1,0.0,1,1,0,False,False,False,3631+10COMBINED,,,,,,,,,,,,,,
251,Magic Valley Generating Station,55123_G_CTG1,55123,G,CTG1COMBINED,3951.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,2086.0,7339.4093959731545,2000.0,9999.0,,,N,Natural Gas,,,,,SCR,2000.0,,,,,,,,0.01572,0.01572,0.01572,0.01572,,,,,,,,,,,,Natural Gas,55123.0,26.3403,-98.19,,,,,,,,,3.6509190329230177,117.0,POINT (-98.19 26.3403),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(6487.0, 7663.0]",4.0,663.348,212959.35971542908,834.4000000000001,0.0,13170.0,3.5999999999999996,30.395589454172416,1,0.0,1,1,0,False,False,False,55123+CTG1COMBINED,,,,,,,,,,,,,,
267,Pasadena Cogeneration,55047_G_CTG1,55047,G,CTG1COMBINED,3831.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,1819.0,7096.8251786696,2003.0,9999.0,,,Y,Natural Gas,,,,,SCR,1998.0,,,,,,,,0.01493,0.01493,0.01493,0.01493,,,,,,,,,,,,Natural Gas,55047.0,29.72475,-95.176479,,,,,,,,,3.6509190329230177,117.0,POINT (-95.176479 29.72475),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,578.442,185701.37839039572,727.6,0.0,13170.0,3.5999999999999996,29.509934118132136,1,0.0,1,1,0,False,False,False,55047+CTG1COMBINED,,,,,,,,,,,,,,
268,Green Power 2,55470_G_ST805,55470,G,ST805COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,460.9,7590.000000000001,2007.0,9999.0,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-94.932773 29.378097),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,146.5662,47053.19697643397,184.36,0.0,13170.0,3.5999999999999996,31.31047545988571,1,0.0,1,1,0,False,False,False,55470+ST805COMBINED,,,,,,,,,,,,,,
269,Channelview Cogeneration Plant,55187_G_GT1,55187,G,GT1COMBINED,4077.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,2356.2,5719.864018334606,2002.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,0.001,0.01055,0.01055,0.01055,0.01055,,,,,,,,,,,,Natural Gas,55187.0,29.836952,-95.121744,,,,,,,,,3.6509190329230177,117.0,POINT (-95.12174400000001 29.836952),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,749.2715999999999,240544.028457092,942.48,0.0,13170.0,3.5999999999999996,24.482760410269343,1,0.0,1,1,0,False,False,False,55187+GT1COMBINED,,,,,,,,,,,,,,
270,Channel Energy Center LLC,55299_G_CTG3,55299,G,CTG3COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,337.8,5892.067495559502,2014.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,,,3.6509190329230177,117.0,POINT (-95.2319 29.7189),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,107.4204,34485.94041796354,135.12,0.0,13170.0,3.5999999999999996,25.111461362805244,1,0.0,1,1,0,False,False,False,55299+CTG3COMBINED,,,,,,,,,,,,,,
282,Johnson County,54817_G_GT-1,54817,G,GT-1COMBINED,3804.0,Combined Cycle,,ERC_REST,Texas,48.0,Johnson,251.0,48251.0,2455.0,7851.436252545825,2000.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,2006.0,,,,,,,,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.40779999999999 32.3994),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7679.75, 11461.0]",4.0,780.69,250630.50244553134,982.0,0.0,13170.0,3.5999999999999996,32.26495805020132,1,0.0,1,1,0,False,False,False,54817+GT-1COMBINED,,,,,,,,,,,,,,
283,Lamar Power Project,55097_G_CTG1,55097,G,CTG1COMBINED,3879.0,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,3536.0,7527.773755656108,2003.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.6509190329230177,117.0,POINT (-95.59 33.6308),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7373.0, 7679.75]",4.0,1124.448,360989.5953757225,1414.4,0.0,13170.0,3.5999999999999996,31.08329248006327,1,0.0,1,1,0,False,False,False,55097+CTG1COMBINED,,,,,,,,,,,,,,
284,Tenaska Gateway Generating Station,55132_G_GTG1,55132,G,GTG1COMBINED,3970.0,Combined Cycle,,ERC_GWAY,Texas,48.0,Rusk,401.0,48401.0,1798.0,7267.434927697442,2002.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.6509190329230177,117.0,POINT (-94.619743 32.017826),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,571.764,183557.4922187639,719.2,0.0,13170.0,3.5999999999999996,30.1328164980601,1,0.0,1,1,0,False,False,False,55132+GTG1COMBINED,,,,,,,,,,,,,,
285,Panda Sherman Power Station,58005_G_CTG-1,58005,G,CTG-1COMBINED,90809.0,Combined Cycle,,ERC_REST,Texas,48.0,Grayson,181.0,48181.0,717.0,7189.0,2014.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.6509190329230177,117.0,POINT (-96.617893 33.582573),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,228.006,73198.39928857269,286.8,0.0,13170.0,3.5999999999999996,29.846456927683576,1,0.0,1,1,0,False,False,False,58005+CTG-1COMBINED,,,,,,,,,,,,,,
286,Bosque County Peaking,55172_G_GT-1,55172,G,GT-1COMBINED,4054.0,Combined Cycle,,ERC_REST,Texas,48.0,Bosque,35.0,48035.0,907.5,7134.149862258952,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.0,POINT (-97.3586 31.8594),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,288.585,92646.50955980436,363.0,0.0,13170.0,3.5999999999999996,29.64620351584633,1,0.0,1,1,0,False,False,False,55172+GT-1COMBINED,,,,,,,,,,,,,,
287,Bosque County Peaking,55172_G_ST-5,55172,G,ST-5COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Bosque,35.0,48035.0,2909.0,7117.937091784119,2011.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.3586 31.8594),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,925.062,296979.2796798577,1163.6000000000001,0.0,13170.0,3.5999999999999996,29.58701200354335,1,0.0,1,1,0,False,False,False,55172+ST-5COMBINED,,,,,,,,,,,,,,
288,Wolf Hollow II,59812_G_CGT4,59812,G,CGT4COMBINED,91202.0,Combined Cycle,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,1069.3,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.6509190329230177,117.0,POINT (-97.734612 32.337679),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,340.0374,109164.64206313917,427.72,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,59812+CGT4COMBINED,,,,,,,,,,,,,,
293,Odessa Ector Generating Station,55215_G_CTG1,55215,G,CTG1COMBINED,4149.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,984.0,7428.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.6509190329230177,117.0,POINT (-102.3264 31.8403),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(7427.999, 8084.0]",4.0,312.912,100456.38061360604,393.6,0.0,13170.0,3.5999999999999996,30.719026576552174,1,0.0,1,1,0,False,False,False,55215+CTG1COMBINED,,,,,,,,,,,,,,
294,Quail Run Energy Center,56349_G_CT2A,56349,G,CT2ACOMBINED,4575.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,140.0,8740.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.6509190329230177,117.0,POINT (-102.315 31.8414),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(8084.0, 8740.0]",4.0,44.52,14292.574477545575,56.0,0.0,13170.0,3.5999999999999996,35.50903234774717,1,0.0,1,1,0,False,False,False,56349+CT2ACOMBINED,,,,,,,,,,,,,,
295,Quail Run Energy Center,56349_G_CT1A,56349,G,CT1ACOMBINED,89698.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,342.0,8740.0,2007.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.6509190329230177,117.0,POINT (-102.315 31.8414),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(8084.0, 8740.0]",4.0,108.756,34914.7176522899,136.8,0.0,13170.0,3.5999999999999996,35.50903234774717,1,0.0,1,1,0,False,False,False,56349+CT1ACOMBINED,,,,,,,,,,,,,,
