gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg
1679,Low Cost Electrolysis,40.54391391,-85.66185015,0,0,38151149.8,0,0,16956066.58,0,0,0,0,0,0,0
1680,Low Cost Electrolysis,40.57563028,-122.3613723,0,0,5332173311,0,0,2369854805,0,0,0,0,0,0,0
1681,Low Cost Electrolysis,40.58011168,-83.11366575,0,0,37571728.62,0,0,16698546.05,0,0,0,0,0,0,0
1682,Low Cost Electrolysis,40.63802168,-111.9269069,0,6984999895,50591651636,0,0,22485178505,0,80549891367,0,0,0,0,0
1683,Low Cost Electrolysis,40.64450902,-80.57044741,0,28024399856,31645076.31,0,0,14064478.36,0,8860102829,0,0,0,3.86549E+11,0
1684,Low Cost Electrolysis,40.64704127,-75.43406804,0,0,29005226763,0,0,12891211895,0,0,0,0,0,0,0
1685,Low Cost Electrolysis,40.6594457,-76.20101201,0,0,250734370.1,0,0,111437497.8,0,0,0,0,0,0,0
1686,Low Cost Electrolysis,40.70114555,-89.58579417,0,43461141383,2298304380,0,0,1021468613,0,0,0,0,33488054519,0,0
1687,Low Cost Electrolysis,40.7067798,-99.07246655,0,0,91146341.23,0,0,40509484.99,0,0,0,0,0,0,0
1688,Low Cost Electrolysis,40.71580874,-73.96816066,0,35799713425,1.18435E+12,0,0,5.26379E+11,0,98770885445,0,0,0,0,0
1689,Low Cost Electrolysis,40.74071311,-84.12044482,1.4053E+11,42036599785,66953931.75,0,0,29757303,0,71266044491,0,0,0,0,0
1690,Low Cost Electrolysis,40.75336734,-82.53010947,0,0,108939267.3,0,0,48417452.13,0,0,0,0,0,0,0
1691,Low Cost Electrolysis,40.77709953,-124.1697449,0,0,1661388527,0,0,738394901,0,0,0,0,0,0,0
1692,Low Cost Electrolysis,40.79207528,-76.51528901,0,0,241126549.6,0,0,107167355.4,0,0,0,0,0,0,0
1693,Low Cost Electrolysis,40.79837979,-77.86006509,0,0,2593067377,0,0,1152474390,0,0,0,0,912559390.2,0,0
1694,Low Cost Electrolysis,40.80815326,-96.68084746,67613404605,2.30321E+11,3646835541,0,0,1620815796,0,0,0,0,1.17577E+12,0,0
1695,Low Cost Electrolysis,40.82038449,-81.92811738,0,0,18449908.53,0,0,8199959.349,0,0,0,0,0,0,0
1696,Low Cost Electrolysis,40.82862562,-81.42980681,0,14012199928,1975443649,0,0,877974955.1,0,38522186211,0,0,0,0,0
1697,Low Cost Electrolysis,40.86627677,-79.92255101,0,21249669498,158139768.2,0,0,70284341.42,0,0,0,0,0,0,0
1698,Low Cost Electrolysis,40.91477131,-124.0902056,0,0,912505991.9,0,0,405558218.6,0,0,0,0,0,0,0
1699,Low Cost Electrolysis,40.91483039,-81.09586957,0,0,17714413.76,0,0,7873072.781,0,0,0,0,0,0,0
1700,Low Cost Electrolysis,40.92598149,-98.35536029,6628765157,1.1516E+11,96693141.13,0,0,42974729.39,0,0,0,0,0,0,0
1701,Low Cost Electrolysis,40.942039,-90.35606425,1.64393E+11,43461141383,59057901.05,0,0,26247956.02,0,0,0,0,0,0,0
1702,Low Cost Electrolysis,40.98207841,-75.98036386,0,0,428187970.3,0,0,190305764.6,0,0,0,0,0,0,0
1703,Low Cost Electrolysis,40.99041504,-76.87576309,0,0,390639806.2,0,0,173617691.6,0,0,0,0,0,0,0
1704,Low Cost Electrolysis,41.01897451,-76.40431513,0,0,572809548,0,0,254582021.3,0,0,0,0,0,0,0
1705,Low Cost Electrolysis,41.02030975,-75.21042934,0,21249669498,1485663269,0,0,660294786.3,0,0,0,0,0,0,0
1706,Low Cost Electrolysis,41.05221739,-83.63918891,0,0,59189531.85,0,0,26306458.6,0,0,0,0,0,0,0
1707,Low Cost Electrolysis,41.06626469,-81.49284125,0,0,7526122271,0,0,3344943232,0,0,0,0,0,0,0
1708,Low Cost Electrolysis,41.10016419,-85.13827724,0,40491996006,4088331715,0,0,1817036318,0,0,0,0,0,0,0
1709,Low Cost Electrolysis,41.12,-94.36,7954518189,0,0,0,0,0,0,0,0,0,0,0,0
1710,Low Cost Electrolysis,41.14061668,-104.8062547,35795331850,7658626077,1121196488,0,0,498309550.3,0,20031536830,0,0,0,0,0
1711,Low Cost Electrolysis,41.14076431,-111.9860712,0,3492499948,7695190450,0,0,3420084645,0,0,0,0,0,0,0
1712,Low Cost Electrolysis,41.14462884,-80.68116883,0,0,1524884281,0,0,677726347.2,0,0,0,0,0,0,0
1713,Low Cost Electrolysis,41.15168401,-87.86324802,0,86922282766,384539608,0,0,170906492.4,0,1.00158E+11,0,0,0,0,0
1714,Low Cost Electrolysis,41.16905261,-74.54656516,0,0,1686839466,0,0,749706429.3,0,0,0,0,0,0,0
1715,Low Cost Electrolysis,41.2347002,-96.03366774,0,0,14795512100,0,0,6575783155,0,0,0,0,0,0,0
1716,Low Cost Electrolysis,41.23541058,-73.30904934,0,1092690082,50276753083,0,0,22345223593,0,0,0,0,417454.7278,0,0
1717,Low Cost Electrolysis,41.24720263,-77.00334921,0,0,894497820,0,0,397554586.7,0,0,0,0,0,0,0
1718,Low Cost Electrolysis,41.24954525,-85.83284208,0,0,118222325.8,0,0,52543255.9,0,0,0,0,0,0,0
1719,Low Cost Electrolysis,41.261142,-110.806321,0,0,0,0,0,0,0,1309754331,0,0,0,0,0
1720,Low Cost Electrolysis,41.3104677,-121.4427313,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,Low Cost Electrolysis,41.31636377,-105.6044974,0,0,172512724.4,0,0,76672321.94,0,0,0,0,0,0,0
1722,Low Cost Electrolysis,41.3346244,-89.11981456,0,0,131111515.2,0,0,58271784.54,0,0,0,0,0,0,0
1723,Low Cost Electrolysis,41.35044272,-75.78320497,0,0,12308120392,0,0,5470275730,0,0,0,0,0,0,0
1724,Low Cost Electrolysis,41.37022629,-72.78153317,0,0,44987998979,0,0,19994666213,0,0,0,0,0,0,0
1725,Low Cost Electrolysis,41.37534178,-83.64988699,0,0,11468433.55,0,0,5097081.577,0,0,0,0,0,0,0
1726,Low Cost Electrolysis,41.39816754,-72.07287644,0,0,3380596137,0,0,1502487172,0,0,0,0,0,1.31857E+11,0
1727,Low Cost Electrolysis,41.40450418,-82.16152321,0,0,580234506.5,0,0,257882002.9,0,0,0,0,0,0,0
1728,Low Cost Electrolysis,41.42069383,-82.67951531,0,0,45539018.01,0,0,20239563.56,0,0,0,0,0,1.85879E+11,0
1729,Low Cost Electrolysis,41.4273738,-78.5609398,0,21249669498,0,0,0,0,0,0,0,0,12186173445,0,0
1730,Low Cost Electrolysis,41.44259146,-81.60434848,0,28024399856,63227277006,2.22222E+11,0,28101012002,0,0,0,0,0,2.51473E+11,0
1731,Low Cost Electrolysis,41.44505338,-74.39384306,0,0,1899239611,0,0,844106493.9,0,0,0,0,0,0,0
1732,Low Cost Electrolysis,41.45527138,-73.42491723,0,0,8271049926,0,0,3676022189,0,0,0,0,0,0,0
1733,Low Cost Electrolysis,41.51745917,-90.51312374,0,0,836923232.5,0,0,371965881.1,0,0,0,0,0,0,0
1734,Low Cost Electrolysis,41.52535356,-99.17519733,0,0,0,0,0,0,0,0,0,0,3.70968E+12,0,0
1735,Low Cost Electrolysis,41.54,-109.13,37121084881,0,0,0,0,0,0,0,0,0,0,0,0
1736,Low Cost Electrolysis,41.54667858,-92.6445543,0,0,0,0,0,0,0,0,0,0,8.31483E+11,0,0
1737,Low Cost Electrolysis,41.54912263,-73.03953582,0,0,3886095020,0,0,1727153342,0,0,0,0,0,0,0
1738,Low Cost Electrolysis,41.55319803,-73.98279496,0,0,16590702032,0,0,7373645348,0,0,0,0,0,4.2278E+11,0
1739,Low Cost Electrolysis,41.61891626,-93.65699194,0,2.03047E+11,12838026627,0,0,5705789612,0,0,0,0,0,0,0
1740,Low Cost Electrolysis,41.63920725,-83.61374498,0,42036599785,7631437557,2.22222E+11,0,3391750025,0,1.34057E+11,0,0,0,0,0
1741,Low Cost Electrolysis,41.65933058,-85.92590797,0,0,1380958667,0,0,613759407.7,0,0,0,0,0,0,0
1742,Low Cost Electrolysis,41.67450251,-86.82074196,0,0,308878059.8,0,0,137279137.7,0,0,0,0,0,0,0
1743,Low Cost Electrolysis,41.67528364,-70.93835619,0,0,3096768440,0,0,1376341529,0,0,0,0,0,0,0
1744,Low Cost Electrolysis,41.68115814,-91.55937965,0,0,2707770553,0,0,1203453579,0,0,0,0,0,0,0
1745,Low Cost Electrolysis,41.70168243,-70.3851915,0,3925350720,6912539614,0,0,3072239828,0,0,0,0,0,0,0
1746,Low Cost Electrolysis,41.71424081,-86.21332738,0,0,2063622485,0,0,917165548.7,0,0,0,0,0,0,0
1747,Low Cost Electrolysis,41.72456267,-111.834849,0,0,504990346.9,0,0,224440154.2,0,0,0,0,0,0,0
1748,Low Cost Electrolysis,41.73215191,-102.6829634,0,0,0,0,0,0,0,0,0,0,8.61056E+11,0,0
1749,Low Cost Electrolysis,41.74018473,-72.69928942,0,0,49137089380,0,0,21838706391,0,0,0,0,5662130401,0,0
1750,Low Cost Electrolysis,41.77675362,-71.39741362,0,1237221110,55037892398,0,0,24461285510,0,0,0,0,4728363262,0,0
1751,Low Cost Electrolysis,41.780163,-107.109511,0,0,0,0,0,0,0,34669967590,0,0,0,0,0
1752,Low Cost Electrolysis,41.82638494,-87.89856991,0,1.30383E+11,6.15498E+11,2.22222E+11,0,2.73555E+11,0,2.36988E+11,0,0,0,0,0
1753,Low Cost Electrolysis,41.84051645,-73.09596436,0,0,299625022.3,0,0,133166676.6,0,0,0,0,0,0,0
1754,Low Cost Electrolysis,41.84130073,-90.20538954,0,0,153837823.7,0,0,68372366.1,0,0,0,0,0,4.03389E+11,0
1755,Low Cost Electrolysis,41.92023213,-83.38863745,0,0,90504884.77,0,0,40224393.23,0,0,0,0,0,0,0
1756,Low Cost Electrolysis,41.94076134,-84.01031815,0,0,50387423.83,0,0,22394410.59,0,0,0,0,0,0,0
1757,Low Cost Electrolysis,41.9468932,-74.01582204,0,0,288300114,0,0,128133384,0,0,0,0,0,0,0
1758,Low Cost Electrolysis,41.95156394,-88.7260266,0,0,458843129,0,0,203930279.6,0,0,0,0,2.27002E+11,0,0
1759,Low Cost Electrolysis,41.99866355,-91.66172734,0,0,1165458980,0,0,517981768.9,0,0,0,0,0,1.282E+11,0
1760,Low Cost Electrolysis,42.02834529,-93.63249542,67613404605,1.01524E+11,70309945.49,0,0,31248864.66,0,0,0,0,0,0,0
1761,Low Cost Electrolysis,42.06643698,-86.46550107,0,0,307146268.3,0,0,136509452.6,0,0,0,0,0,1.62589E+11,0
1762,Low Cost Electrolysis,42.08557134,-80.11421282,0,42499338997,1302186558,2.22222E+11,0,578749581.3,0,0,0,0,0,0,0
1763,Low Cost Electrolysis,42.1033174,-79.26601721,0,17899856713,119175118.7,0,0,52966719.41,0,31511148321,0,0,0,0,0
1764,Low Cost Electrolysis,42.10543996,-75.96634086,0,0,6827009149,0,0,3034226289,0,0,0,0,0,0,0
1765,Low Cost Electrolysis,42.12524664,-72.57470311,0,0,22387279342,0,0,9949901930,0,0,0,0,0,0,0
1766,Low Cost Electrolysis,42.1253892,-76.84913874,0,0,213834215.4,0,0,95037429.08,0,0,0,0,0,0,0
1767,Low Cost Electrolysis,42.18580919,-71.79514597,0,0,39325542170,0,0,17478018742,0,0,0,0,12143581.75,0,0
1768,Low Cost Electrolysis,42.20777736,-121.7560486,0,0,2231565678,0,0,991806968.1,0,0,0,0,0,0,0
1769,Low Cost Electrolysis,42.2215426,-105.8418502,0,0,0,0,0,0,0,0,0,0,5.95398E+11,0,0
1770,Low Cost Electrolysis,42.23945681,-83.66385655,0,0,12118106919,0,0,5385825297,0,0,0,0,0,0,0
1771,Low Cost Electrolysis,42.24544525,-84.41162781,0,0,136724738.9,0,0,60766550.63,0,0,0,0,0,0,0
1772,Low Cost Electrolysis,42.24983911,-85.59124555,0,0,2335612041,0,0,1038049796,0,0,0,0,24986185233,0,0
1773,Low Cost Electrolysis,42.2619,-110.1946,0,5105750718,0,0,0,0,0,0,0,0,0,0,0
1774,Low Cost Electrolysis,42.29526093,-89.01018336,0,0,2749034782,0,0,1221793237,0,0,0,0,0,0,0
1775,Low Cost Electrolysis,42.31450341,-85.19949557,0,0,194705255.1,0,0,86535668.93,0,0,0,0,0,0,0
1776,Low Cost Electrolysis,42.33489836,-122.8446037,0,0,7263686029,0,0,3228304902,0,0,0,0,7939981053,0,0
1777,Low Cost Electrolysis,42.37258701,-71.14208445,0,0,3.23021E+11,0,0,1.43565E+11,0,0,0,0,0,0,0
1778,Low Cost Electrolysis,42.41000144,-88.14333233,0,0,8467379774,0,0,3763279900,0,0,0,0,0,0,0
1779,Low Cost Electrolysis,42.42856926,-123.3233055,0,0,1792872320,0,0,796832142.2,0,0,0,0,0,0,0
1780,Low Cost Electrolysis,42.42928472,-95.02694442,0,0,0,0,0,0,0,0,0,0,1.58978E+12,0,0
1781,Low Cost Electrolysis,42.46169827,-76.48337179,0,0,147364755.7,0,0,65495446.96,0,0,0,0,0,0,0
1782,Low Cost Electrolysis,42.48010727,-73.22011901,0,0,427862004.4,0,0,190160890.8,0,0,0,0,0,0,0
1783,Low Cost Electrolysis,42.48161485,-96.40035923,2.45264E+11,2.03047E+11,585666775.5,0,0,260296344.7,0,0,0,0,0,0,0
1784,Low Cost Electrolysis,42.48960675,-83.22772995,0,1.20854E+11,1.73715E+11,0,0,77206596602,0,55471948144,0,0,0,0,0
1785,Low Cost Electrolysis,42.49529972,-92.38338914,0,0,645614099.6,0,0,286939599.8,0,0,0,0,44961360434,0,0
1786,Low Cost Electrolysis,42.50456523,-90.69257095,66287651574,1.01524E+11,223631554.6,0,0,99391802.06,0,0,0,0,0,0,0
1787,Low Cost Electrolysis,42.51004252,-89.0264932,0,0,422068444.8,0,0,187585975.5,0,0,0,0,0,0,0
1788,Low Cost Electrolysis,42.51376625,-83.80534205,0,0,649940961.8,0,0,288862649.7,0,0,0,0,0,0,0
1789,Low Cost Electrolysis,42.56151386,-114.455637,0,0,1061570673,0,0,471809188.1,0,0,0,0,0,0,0
1790,Low Cost Electrolysis,42.56866944,-71.84813883,0,0,805883436.2,0,0,358170416.1,0,0,0,0,0,0,0
1791,Low Cost Electrolysis,42.56876293,-87.86728452,0,0,1828106847,0,0,812491931.9,0,0,0,0,0,0,0
1792,Low Cost Electrolysis,42.69977411,-89.00515731,0,0,320465357.5,0,0,142429047.8,0,0,0,0,0,0,0
1793,Low Cost Electrolysis,42.72140989,-84.53807731,0,0,5631469002,0,0,2502875112,0,0,0,0,0,0,0
1794,Low Cost Electrolysis,42.73654199,-87.83832291,0,0,2259784006,0,0,1004348447,0,0,0,0,0,0,0
1795,Low Cost Electrolysis,42.74594498,-73.79843198,0,0,31406309492,0,0,13958359774,0,0,0,0,0,0,0
1796,Low Cost Electrolysis,42.80097778,-86.10165704,0,0,405561840.9,0,0,180249707.1,0,0,0,0,0,0,0
1797,Low Cost Electrolysis,42.81961984,-71.44685074,0,0,6238315697,0,0,2772584754,0,0,0,0,0,0,0
1798,Low Cost Electrolysis,42.84700714,-106.3573668,0,2552875359,612788453.7,0,0,272350423.9,0,9823157484,0,0,0,0,0
1799,Low Cost Electrolysis,42.88395029,-112.4469031,0,0,721044752.3,0,0,320464334.4,0,0,0,0,1846662417,0,0
1800,Low Cost Electrolysis,42.92672024,-78.82419582,0,35799713425,33747465943,2.22222E+11,0,14998873752,0,0,0,0,0,0,0
1801,Low Cost Electrolysis,42.92688776,-76.56177813,0,0,221694487.2,0,0,98530883.18,0,0,0,0,0,0,0
1802,Low Cost Electrolysis,42.94252649,-85.67063474,0,0,26178150229,0,0,11634733435,0,0,0,0,0,0,0
1803,Low Cost Electrolysis,42.95758835,-82.48416394,0,0,201874495.2,0,0,89721997.87,0,0,0,0,0,0,0
1804,Low Cost Electrolysis,42.98864322,-83.69545522,0,0,1669436997,0,0,741971998.7,0,0,0,0,0,0,0
1805,Low Cost Electrolysis,42.99028513,-71.48034852,0,0,3485560572,0,0,1549138032,0,0,0,0,0,0,0
1806,Low Cost Electrolysis,43.04146963,-70.81490229,0,0,580289381.7,0,0,257906391.9,0,0,0,0,0,81246724338,0
1807,Low Cost Electrolysis,43.04702837,-109.2687347,0,0,0,0,0,0,0,0,0,0,69288515147,0,0
1808,Low Cost Electrolysis,43.05766776,-88.10270425,0,0,83153936051,0,0,36957304912,0,0,0,0,51555128832,0,0
1809,Low Cost Electrolysis,43.05964046,-73.79590806,0,0,623537180,0,0,277127635.6,0,0,0,0,0,0,0
1810,Low Cost Electrolysis,43.08090885,-89.38523954,0,0,21224208592,0,0,9432981597,0,0,0,0,0,0,0
1811,Low Cost Electrolysis,43.09011539,-76.16344941,0,0,21998021767,0,0,9776898563,0,0,0,0,0,0,0
1812,Low Cost Electrolysis,43.09517529,-75.27574042,0,0,452428442.7,0,0,201079307.9,0,0,0,0,30763.90715,0,0
1813,Low Cost Electrolysis,43.13781221,-77.56981251,0,17899856713,43123143520,2.22222E+11,0,19165841565,0,0,0,0,0,1.25955E+11,0
1814,Low Cost Electrolysis,43.16238925,-78.67714151,0,0,98912356.44,0,0,43961047.31,0,0,0,0,0,0,0
1815,Low Cost Electrolysis,43.16522462,-86.21272505,0,0,1036425273,0,0,460633454.6,0,0,0,0,0,0,0
1816,Low Cost Electrolysis,43.19839857,-118.7888436,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,Low Cost Electrolysis,43.20371559,-123.3657486,0,0,1671089338,0,0,742706372.5,0,0,0,0,0,0,0
1818,Low Cost Electrolysis,43.2227512,-71.55353355,0,10140693978,225137536.9,0,0,100061127.5,0,0,0,0,21603955015,0,0
1819,Low Cost Electrolysis,43.23100244,-70.90442492,0,0,389923967.8,0,0,173299541.2,0,0,0,0,0,0,0
1820,Low Cost Electrolysis,43.23246861,-75.44341669,0,0,188494519.8,0,0,83775342.15,0,0,0,0,0,0,0
1821,Low Cost Electrolysis,43.32028563,-73.65631887,0,0,636608001.5,0,0,282936889.6,0,0,0,0,0,0,0
1822,Low Cost Electrolysis,43.38810816,-88.2341418,0,0,267017983,0,0,118674659.1,0,0,0,0,0,0,0
1823,Low Cost Electrolysis,43.40952076,-76.46757325,0,0,195740709.1,0,0,86995870.7,0,0,0,0,0,1.67805E+11,0
1824,Low Cost Electrolysis,43.43235593,-83.97910032,0,0,263817460.6,0,0,117252204.7,0,0,0,0,0,0,0
1825,Low Cost Electrolysis,43.49458106,-112.0004346,0,0,751867721,0,0,334163431.6,0,0,0,0,0,0,0
1826,Low Cost Electrolysis,43.53415244,-96.73483983,0,0,851723481.6,0,0,378543769.6,0,0,0,0,0,0,0
1827,Low Cost Electrolysis,43.59263374,-84.76195506,0,0,4612221.02,0,0,2049876.009,0,0,0,0,97075910392,0,0
1828,Low Cost Electrolysis,43.60764359,-83.88864532,0,0,155641890.2,0,0,69174173.4,0,0,0,0,0,0,0
1829,Low Cost Electrolysis,43.61547205,-116.6085124,0,0,3098525639,0,0,1377122506,0,0,0,0,0,0,0
1830,Low Cost Electrolysis,43.61605362,-84.22073685,0,60427006766,160030801.3,0,0,71124800.58,0,0,0,0,0,0,0
1831,Low Cost Electrolysis,43.61778027,-116.2903364,0,0,6954221810,0,0,3090765249,0,0,0,0,0,0,0
1832,Low Cost Electrolysis,43.66326246,-70.32546065,0,0,1758566077,0,0,781584923.1,0,0,0,0,0,0,0
1833,Low Cost Electrolysis,43.75134538,-87.75658592,0,0,293382749.3,0,0,130392333,0,0,0,0,0,0,0
1834,Low Cost Electrolysis,43.78191369,-88.44066046,0,0,272913466.3,0,0,121294873.9,0,0,0,0,0,0,0
1835,Low Cost Electrolysis,43.848521,-104.213903,0,0,0,0,0,0,0,7126604449,0,0,0,0,0
1836,Low Cost Electrolysis,43.86145311,-91.22609015,0,0,584912099.9,0,0,259960933.3,0,0,0,0,18162826965,0,0
1837,Low Cost Electrolysis,44.00941414,-75.81891044,0,0,342424060.9,0,0,152188471.5,0,0,0,0,0,0,0
1838,Low Cost Electrolysis,44.02186586,-92.47643185,0,0,278339990.7,0,0,123706662.5,0,0,0,0,0,0,0
1839,Low Cost Electrolysis,44.02737286,-88.56407201,0,0,361855902.1,0,0,160824845.4,0,0,0,0,1948086112,0,0
1840,Low Cost Electrolysis,44.048202,-91.66599743,0,0,120361357,0,0,53493936.45,0,0,0,0,0,0,0
1841,Low Cost Electrolysis,44.04908515,-121.3120018,0,0,2575576653,0,0,1144700735,0,0,0,0,0,0,0
1842,Low Cost Electrolysis,44.06495591,-123.0758902,0,0,9450363466,0,0,4200161541,0,0,0,0,0,0,0
1843,Low Cost Electrolysis,44.08180348,-70.18166745,0,0,119697991.2,0,0,53199107.2,0,0,0,0,0,0,0
1844,Low Cost Electrolysis,44.08320259,-103.2449728,0,2.10534E+11,1294558637,0,0,575359394.3,0,0,0,0,0,0,0
1845,Low Cost Electrolysis,44.11702473,-87.64994648,0,0,82449256.38,0,0,36644113.95,0,0,0,0,0,0,0
1846,Low Cost Electrolysis,44.16579613,-93.99046468,0,58802919375,135505401.1,0,0,60224622.73,0,0,0,0,9.74418E+11,0,0
1847,Low Cost Electrolysis,44.24719796,-88.41125098,0,0,1713453533,0,0,761534903.5,0,0,0,0,0,0,0
1848,Low Cost Electrolysis,44.27388676,-105.487443,0,2552875359,444569055.1,0,0,197586246.7,0,0,0,0,78719741625,0,0
1849,Low Cost Electrolysis,44.32428645,-106.6966774,0,0,0,0,0,0,0,0,0,0,57669946914,0,0
1850,Low Cost Electrolysis,44.41514358,-95.73902739,0,0,0,0,0,0,0,0,0,0,4.53485E+11,0,0
1851,Low Cost Electrolysis,44.42352016,-115.2284722,0,34000574350,0,0,0,0,0,0,0,0,3327934266,0,0
1852,Low Cost Electrolysis,44.48125227,-73.16160888,0,26015843956,1342008533,0,0,596448236.8,0,0,0,0,29535108996,0,0
1853,Low Cost Electrolysis,44.48618405,-99.81714318,0,0,0,0,0,0,0,0,0,0,1.2392E+12,0,0
1854,Low Cost Electrolysis,44.50521797,-88.0415367,0,0,685594661.9,0,0,304708738.6,0,0,0,0,0,0,0
1855,Low Cost Electrolysis,44.51001744,-89.55206797,0,2.40195E+11,136044461.6,0,0,60464205.15,0,0,0,0,0,0,0
1856,Low Cost Electrolysis,44.57503713,-123.2867962,0,0,366966009.6,0,0,163096004.2,0,0,0,0,0,0,0
1857,Low Cost Electrolysis,44.63237704,-123.0906807,0,0,338659697.8,0,0,150515421.3,0,0,0,0,0,0,0
1858,Low Cost Electrolysis,44.72889396,-85.6231178,0,0,182378408.7,0,0,81057070.53,0,0,0,0,0,0,0
1859,Low Cost Electrolysis,44.83654443,-68.74687475,0,49391197360,291836244.1,0,0,129704997.4,0,0,0,0,43140001279,0,0
1860,Low Cost Electrolysis,44.85826795,-91.4445609,0,0,468755335.2,0,0,208335704.5,0,0,0,0,16192776990,0,0
1861,Low Cost Electrolysis,44.867835,-120.8335784,0,47932941770,0,0,0,0,0,0,0,0,31590869327,0,0
1862,Low Cost Electrolysis,44.90548033,-89.62654488,0,0,265997610.9,0,0,118221160.4,0,0,0,0,83674926220,0,0
1863,Low Cost Electrolysis,44.93482872,-123.0100961,0,0,14539246918,0,0,6461887519,0,0,0,0,0,0,0
1864,Low Cost Electrolysis,44.97811307,-93.28104717,0,1.76409E+11,1.16778E+11,6.66667E+11,0,51901553946,0,1.70538E+11,0,0,0,2.11856E+11,0
1865,Low Cost Electrolysis,45.15282681,-122.8524907,0,0,1422668695,0,0,632297197.9,0,0,0,0,0,0,0
1866,Low Cost Electrolysis,45.21445877,-123.1734816,0,0,380849243.6,0,0,169266330.5,0,0,0,0,0,0,0
1867,Low Cost Electrolysis,45.51955858,-122.6508928,0,0,94765358762,0,0,42117937228,0,0,0,0,0,0,0
1868,Low Cost Electrolysis,45.57184505,-94.19397895,0,58802919375,574258776.6,0,0,255226123,0,0,0,0,0,1.20955E+11,0
1869,Low Cost Electrolysis,45.59,-95.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,Low Cost Electrolysis,45.68387272,-111.0562299,0,0,667117148.9,0,0,296496510.6,0,0,0,0,0,0,0
1871,Low Cost Electrolysis,45.79131521,-108.5310087,0,34148850684,4887720497,0,0,2172320221,0,72190576960,0,0,0,0,0
1872,Low Cost Electrolysis,45.98480748,-112.5170056,0,17074425342,3111451.942,0,0,1382867.53,0,0,0,0,0,0,0
1873,Low Cost Electrolysis,46.03920216,-118.3523501,0,0,183287407.7,0,0,81461070.09,0,0,0,0,0,0,0
1874,Low Cost Electrolysis,46.14246189,-122.9456241,19886295472,13904997999,2185626703,0,0,971389645.9,0,0,0,0,0,0,0
1875,Low Cost Electrolysis,46.23810529,-119.1938525,0,0,5428847613,0,0,2412821161,0,0,0,0,0,0,0
1876,Low Cost Electrolysis,46.26693022,-93.64810441,0,0,0,0,0,0,0,0,0,0,1.8431E+11,0,0
1877,Low Cost Electrolysis,46.38866178,-117.0249628,0,0,354494773.3,0,0,157553232.6,0,0,0,0,0,0,0
1878,Low Cost Electrolysis,46.39538751,-88.15397955,0,0,0,0,0,0,0,0,0,0,49266285166,0,0
1879,Low Cost Electrolysis,46.4410602,-108.0352311,0,0,0,0,0,0,0,0,0,0,67908205584,0,0
1880,Low Cost Electrolysis,46.61199422,-120.5429208,0,0,3848129685,0,0,1710279860,0,0,0,0,0,0,0
1881,Low Cost Electrolysis,46.61488233,-111.9917002,0,0,966940303.3,0,0,429751245.9,0,0,0,0,0,0,0
1882,Low Cost Electrolysis,46.73052282,-122.9827901,0,0,220699261.3,0,0,98088560.57,0,0,0,0,0,0,0
1883,Low Cost Electrolysis,46.76382327,-92.12923183,0,1.17606E+11,587445567.7,6.66667E+11,0,261086919,0,19261093106,0,0,0,0,0
1884,Low Cost Electrolysis,46.81827663,-100.8019751,0,99830147883,843982312.6,0,0,375103250,0,28737550913,0,0,0,0,0
1885,Low Cost Electrolysis,46.855395,-102.911365,0,0,0,0,0,0,0,7704437242,0,0,0,0,0
1886,Low Cost Electrolysis,46.86047475,-96.82122129,0,0,968967595.6,0,0,430652264.7,0,0,0,0,0,0,0
1887,Low Cost Electrolysis,46.8744127,-114.0340434,0,0,2659557186,0,0,1182025416,0,0,0,0,22073521112,0,0
1888,Low Cost Electrolysis,47.03554254,-122.8629226,0,0,13696877633,0,0,6087501170,0,0,0,0,0,0,0
1889,Low Cost Electrolysis,47.14936238,-119.3060721,0,6952499000,308658893,0,0,137181730.2,0,0,0,0,0,0,0
1890,Low Cost Electrolysis,47.16190572,-105.0265359,0,0,0,0,0,0,0,0,0,0,8.79141E+11,0,0
1891,Low Cost Electrolysis,47.25391176,-110.2503525,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,Low Cost Electrolysis,47.36,-101.84,71590663700,49915073941,0,0,0,0,0,0,0,0,4.7921E+11,0,0
1893,Low Cost Electrolysis,47.4232551,-120.290453,0,0,402493539.7,0,0,178886017.6,0,0,0,0,0,0,0
1894,Low Cost Electrolysis,47.47013122,-122.2716244,0,6952499000,3.24261E+11,0,0,1.44116E+11,0,16179318209,0,0,0,0,0
1895,Low Cost Electrolysis,47.50123942,-111.28451,0,34148850684,874659087.7,0,0,388737372.3,0,13482765174,0,0,0,0,0
1896,Low Cost Electrolysis,47.6148577,-122.6265157,0,0,10590088397,0,0,4706705954,0,0,0,0,0,0,0
1897,Low Cost Electrolysis,47.67990165,-117.3530744,0,0,6977527830,0,0,3101123480,0,0,0,0,0,0,0
1898,Low Cost Electrolysis,47.70361695,-99.05369418,0,0,0,0,0,0,0,0,0,0,3.39664E+11,0,0
